Date,Blast_No,No_of_Holes,Explosion,Per_Hole,Depth,No_of_Rows,Spacing,Seam_location,Vibrometer,Distance,PPV,Blast_Timing,Frequency,Q,TQ,SD,SD_TQ,Stemming,Ch_length,log_PPV,log_SD,log_SD_TQ,log_D,log_Q,log_TQ,log_N,log_Depth,Source,Zone
,,92.0,,44.466401696839945,4.6618931514227535,3.0,4.50609558270599,Seam Top -3,,399.63219038058145,2.8879446806957936,,6.088839590621609,44.466401696839945,4090.908956109275,59.93002652447103,6.248137182587513,3.107928767615169,1.5539643838075845,1.0605450659633946,4.09317765706087,,5.990544600037859,3.794733885953979,8.31652246300302,4.5217885770490405,1.5394216213081817,Synthetic,B
,,84.0,,20.0,4.041278413292678,5.0,4.267389272902505,Seam 4Floor ,,451.1012496325978,1.4360234367173206,,10.982953928587431,20.0,1680.0,100.86930589135906,11.005743560590666,2.694185608861785,1.3470928044308925,0.3618777913266378,4.613825677823272,,6.111691814600267,2.995732273553991,7.426549072397305,4.430816798843313,1.39656108085065,Synthetic,B
,,44.0,,47.582517127337454,4.571232683672567,3.0,4.481491215306117,Seam-3,,505.03464692735827,1.7529731177871344,,2.3149517485996487,47.582517127337454,2093.630753602848,73.21456169434325,11.03751046956653,3.047488455781711,1.5237442278908555,0.561313270845551,4.293394331433858,,6.224627034698901,3.8624654065300854,7.646655040448347,3.784189633918261,1.5197829023796805,Synthetic,B
,,160.0,,37.00361926182222,6.432019385293538,5.0,4.3719078492502295,Seam 4Floor ,,530.5018400421535,1.3674619019643155,,8.102896251718407,37.00361926182222,5920.579081891556,87.20970003656453,6.894532154390339,4.288012923529025,2.1440064617645125,0.3129563953020118,4.468315563679768,,6.273823426553496,3.6110157257474538,8.686189540981282,5.075173815233827,1.8612885457548252,Synthetic,B
,,168.0,,33.24675184229551,4.960706684559146,5.0,4.056052473412259,Seam 4Floor ,,422.55538745285514,2.397607603236162,,6.587304965027025,33.24675184229551,5585.454309505645,73.2839774322562,5.653981608171738,3.3071377897060974,1.6535688948530487,0.874471408201542,4.294341996079823,,6.046320532768058,3.5039570733764682,8.627921052779728,5.123963979403259,1.6015482073136258,Synthetic,B
,,59.0,,54.82176701711343,5.022230553061663,4.0,4.872319586629341,Seam 5floor ,,505.0338787847743,2.6682465881231563,,2.0,54.82176701711343,3234.4842540096924,68.20936362730265,8.88010276933355,3.3481537020411083,1.6740768510205541,0.9814215481165283,4.222581852013118,,6.224625513727671,4.004087323429106,8.081624767334825,4.07753744390572,1.613874168296054,Synthetic,B
,,110.0,,34.49278394743239,5.846565637555126,3.0,4.859490176364207,Seam Top -3,,551.1473044278557,1.2089346421266218,,2.131999396782591,34.49278394743239,3794.206234217563,93.84336315731062,8.947613601948381,3.8977104250367507,1.9488552125183753,0.18973951072277379,4.541627042975287,,6.3120021135833495,3.5407501412161246,8.24123050700854,4.700480365792417,1.7658544183470053,Synthetic,B
,,83.0,,36.01272292729753,5.750048097763812,3.0,5.212483058123772,Seam Top -3,,367.3300461271177,2.1175234183649314,,3.8704798082051672,36.01272292729753,2989.056002965695,61.21085890296937,6.718764630817782,3.8333653985092075,1.9166826992546038,0.7502472069232626,4.114324606833953,,5.906260752167461,3.5838722906670175,8.002712898463615,4.418840607796598,1.7492082196027632,Synthetic,B
,,120.0,,39.90836133075913,4.506889232460665,7.0,3.610171859769645,Seam 3 floor ,,488.944423489155,1.8837618795799818,,4.181887658279246,39.90836133075913,4789.003359691095,77.39760988403005,7.06540280507801,3.0045928216404434,1.5022964108202217,0.6332707772850571,4.348955900067592,,6.192248829619425,3.6865858591036655,8.474077601885712,4.787491742782046,1.5056071666283002,Synthetic,B
,,109.0,,20.0,3.5703750568422645,5.0,3.856053496779353,Seam 4Floor ,,446.6984312655725,1.169838497941966,,13.209846551649012,20.0,2180.0,99.88480577523374,9.567229246572834,2.380250037894843,1.1901250189474215,0.15686570333478903,4.604017579744986,,6.101883716521981,2.995732273553991,7.687080155783135,4.6913478822291435,1.2726706482123586,Synthetic,B
,,82.0,,43.4889248749391,3.086980455180681,3.0,5.052874739722176,Seam Top -3,,431.5164043224694,2.106838323208654,,8.232795183946719,43.4889248749391,3566.0918397450064,65.43467876153251,7.226051433853384,2.057986970120454,1.028993485060227,0.7451883987068882,4.181052374219509,,6.0673055267706575,3.7725063051022967,8.17922555236655,4.406719247264253,1.1271934141688102,Synthetic,B
,,83.0,,48.95161497594977,5.940099249434808,4.0,3.2363900387643127,Seam 5floor ,,513.3693066296064,1.6521977417395277,,5.546079410196683,48.95161497594977,4062.9840430038307,73.37470823152903,8.053920550993224,3.960066166289872,1.980033083144936,0.5021063663250503,4.295579301738706,,6.24099548213411,3.890832360790808,8.309672968587405,4.418840607796598,1.781725841894024,Synthetic,B
,,76.0,,50.69137348294034,5.36334653375187,3.0,4.291188032907614,Seam Top -3,,430.9079117411974,2.502290784221051,,4.319237012007183,50.69137348294034,3852.544384703466,60.52258078359617,6.942416143104537,3.57556435583458,1.78778217791729,0.9172066260034667,4.10301653149403,,6.065894405421432,3.9257557478548026,8.256489088141134,4.330733340286331,1.6795881335671876,Synthetic,B
,,163.0,,20.402207624794087,5.572213401952327,5.0,4.299929649917822,Seam 4Floor ,,526.0152715488507,0.8821109616666806,,9.367601541101502,20.402207624794087,3325.5598428414364,116.45543757341642,9.12149384372986,3.7148089346348847,1.8574044673174424,-0.12543742401004476,4.757508689730677,,6.265330245679084,3.015643111896815,8.109393312703578,5.093750200806762,1.7177923541705908,Synthetic,B
,,175.0,,33.62509610829367,5.43000464575341,5.0,3.9269565892341602,Seam 4Floor ,,481.3475045693947,1.4334872827811673,,11.039554275182013,33.62509610829367,5884.3918189513915,83.00933936189256,6.274916241352365,3.62000309716894,1.81000154858447,0.3601101348552442,4.418953123898865,,6.176589471977432,3.5152726961571354,8.68005867008065,5.1647859739235145,1.6919399895170084,Synthetic,B
,,49.0,,36.134683750473584,7.155536310522954,4.0,3.703536733475989,Seam 5floor ,,486.0054446548554,1.889560244071752,,5.624299315488067,36.134683750473584,1770.5995037732057,80.84981035883206,11.54997290840458,4.770357540348636,2.385178770174318,0.6363441269041905,4.392593240427687,,6.1862198268312705,3.5872531728071646,7.4790734709177915,3.8918202981106265,1.967886366247282,Synthetic,B
,,48.0,,41.35770326809519,4.951768806886711,3.0,4.631506909791622,Seam Top -3,,391.80485783470704,2.65641455555959,,2.0,41.35770326809519,1985.1697568685693,60.924448965645375,8.793686752636244,3.3011792045911403,1.6505896022955702,0.9769773021000638,4.109634555000042,,5.9707639041949525,3.72225869838982,7.5934597092977105,3.871201010907891,1.5997448474763394,Synthetic,B
,,108.0,,68.67330864101632,4.363836135713904,7.0,3.6507556021381533,Seam 3 floor ,,378.92035169867796,4.316094496404195,,13.935840896218657,68.67330864101632,7416.7173332297625,45.725024384144184,4.399892522814641,2.909224090475936,1.454612045237968,1.462350941596476,3.822645727554954,,5.937326029167671,4.229360603225432,8.911491830349652,4.68213122712422,1.4733515181627008,Synthetic,B
,,60.0,,37.33489409600012,5.619305169295492,3.0,5.056275357504115,Seam-3,,185.63313706111,5.226229895480823,,21.320451728075298,37.33489409600012,2240.0936457600073,30.38071860182925,3.9221339063566187,3.7462034461969944,1.8731017230984972,1.6536901568466675,3.4138081506676454,,5.223772344615642,3.6199283878959925,7.714272950118094,4.0943445622221,1.726208020905445,Synthetic,B
,,100.0,,32.19571976918597,2.6988503387959377,5.0,4.222517932058095,Seam 4Floor ,,424.0239042704524,2.0167634509637664,,4.687371788699506,32.19571976918597,3219.571976918597,74.7293614386817,7.4729361438681705,1.7992335591972917,0.8996167795986458,0.7014939744364889,4.313873072993095,,6.049789831639128,3.4718335172920667,8.077003703280159,4.605170185988092,0.992825881885583,Synthetic,B
,,114.0,,65.68553017728837,4.154565938171355,7.0,3.0,Seam 3 floor ,,480.1174725706032,3.7130985198087125,,2.0,65.68553017728837,7488.150440210874,59.2396735222219,5.5483037703644795,2.7697106254475696,1.3848553127237848,1.3118667085915725,4.081591478280798,,6.174030808481419,4.184878660401242,8.921077108795737,4.736198448394496,1.4242079555028704,Synthetic,B
,,110.0,,34.01886594539806,7.05571559558184,4.0,5.206417028384946,Seam 4 Floor ,,447.4621574422342,1.8252871046181396,,7.866394476307787,34.01886594539806,3742.0752539937866,76.71784523031144,7.314759535463536,4.70381039705456,2.35190519852728,0.6017372922603196,4.340134344027363,,6.103591969764246,3.526915251473766,8.22739561726618,4.700480365792417,1.9538380111435458,Synthetic,B
,,36.0,,86.41668416250413,7.455378546639777,5.0,5.670850381470997,Seam Top -5,,292.4986351978051,7.651254811982918,,8.578331311854422,86.41668416250413,3111.0006298501485,31.464805019595822,5.244134169932637,4.970252364426518,2.485126182213259,2.0348696620975555,3.4488696202203304,,5.678460000670616,4.45918076090057,8.042699699356682,3.58351893845611,2.0089357244781727,Synthetic,B
,,76.0,,22.793343307440495,4.531949117771752,3.0,3.0,Seam 5 Floor ,,412.2973843422774,1.859180503489835,,8.04582931509428,22.793343307440495,1732.2940913654775,86.35879299063429,9.906032935061145,3.021299411847835,1.5106497059239175,0.6201358011154342,4.458510629062531,,6.0217448956284025,3.12646853313174,7.457201873418071,4.330733340286331,1.5111521157796424,Synthetic,B
,,84.0,,32.75884584383319,4.30964516212234,3.0,4.542963348161399,Seam 5 Floor ,,441.12556384818777,2.195364394399472,,2.0,32.75884584383319,2751.743050881988,77.07223094318374,8.409269816101364,2.873096774748227,1.4365483873741134,0.7863480438647468,4.344743046343617,,6.089329560199633,3.4891730277120323,7.919989826555345,4.430816798843313,1.4608555717525054,Synthetic,B
,,57.0,,40.458353726250515,6.215219254510027,4.0,4.5276094256655215,Seam 5floor ,,516.8673787305778,1.8384880280698022,,8.213717002142795,40.458353726250515,2306.126162396279,81.25966352057492,10.763105365721946,4.143479503006684,2.071739751503342,0.6089435099456583,4.39764974977541,,6.24778632077073,3.700273141990639,7.743324409825189,4.04305126783455,1.8270010026203827,Synthetic,B
,,149.0,,22.803829707046607,6.1949096376220165,5.0,4.000222747093773,Seam 4Floor ,,502.59111068797483,1.359616668063868,,6.0776937955911565,22.803829707046607,3397.7706263499445,105.24728669060033,8.622193680495855,4.129939758414677,2.0649698792073385,0.3072027982997367,4.656312692568434,,6.219776938299629,3.126928491462387,8.130874797407845,5.003946305945459,1.8237279286344523,Synthetic,B
,,92.0,,51.92739997831575,5.109406452904922,7.0,3.351415689057562,Seam 3 floor ,,490.02347415343104,2.5548994920595245,,4.927984401908404,51.92739997831575,4777.320798005048,68.00151620088486,7.089648152810092,3.4062709686032813,1.7031354843016406,0.9380128851361353,4.219530001999368,,6.194453296392769,3.9498465887868046,8.471635165835846,4.5217885770490405,1.6310832434388634,Synthetic,B
,,125.0,,27.127090384474663,5.202886648666346,4.0,5.007614045832536,Seam 4 Floor ,,437.8390013545841,1.8812685605788821,,8.794713806043195,27.127090384474663,3390.886298059333,84.06453932323528,7.51896097695833,3.4685910991108972,1.7342955495554486,0.6319463155548216,4.431584829109158,,6.081851265987511,3.300532873756705,8.128846611059005,4.8283137373023015,1.6492135963061687,Synthetic,B
,,43.0,,49.15293360210629,4.776101531067183,3.0,4.879384466851325,Seam-3,,462.67917671093625,1.9679100687807314,,7.033800052395698,49.15293360210629,2113.5761448905705,65.99411855611619,10.064008730168135,3.1840676873781217,1.5920338436890609,0.6769721008281746,4.189565625269527,,6.137033891033676,3.8949365315282973,7.65613664722186,3.7612001156935624,1.5636246344629965,Synthetic,B
,,150.0,,32.10589544930549,5.1062869384987915,5.0,4.274439421909478,Seam 4Floor ,,535.5465101420384,1.0533578876605758,,6.370827670000592,32.10589544930549,4815.884317395824,94.51588387652154,7.717189602854184,3.4041912923325275,1.7020956461662637,0.051983049729179186,4.548767903724708,,6.2832877397895155,3.469039672129616,8.479674966225872,5.0106352940962555,1.6304725135777425,Synthetic,B
,,69.0,,92.2409711117556,5.190324091361938,5.0,6.0,Seam Top -5,,258.9297826938004,6.305727367420182,,16.6475364597162,92.2409711117556,6364.627006711136,26.96001152827769,3.245603987033882,3.4602160609079586,1.7301080304539793,1.8414583263506739,3.294354713650754,,5.556556915652425,4.5244044040033415,8.7585109086006,4.23410650459726,1.6467961405772886,Synthetic,B
,,128.0,,20.0,3.8012592121112996,5.0,4.12591837531181,Seam 4Floor ,,446.37522344747805,1.2847160215565374,,9.036371919816172,20.0,2560.0,99.81253431002189,8.822264982253927,2.5341728080741994,1.2670864040370997,0.2505376990265762,4.6032937697199126,,6.101159906496908,2.995732273553991,7.847762537473608,4.852030263919617,1.3353323834491315,Synthetic,B
,,161.0,,41.985355445547725,6.647886273309621,5.0,3.541557654140719,Seam 4Floor ,,524.540931309921,1.971330272145111,,5.226676292353848,41.985355445547725,6759.642226733184,80.95253738384433,6.379953712366754,4.431924182206414,2.215962091103207,0.6787085799093185,4.393863024707683,,6.262523463513931,3.7373208776124973,8.81872524259696,5.081404364984462,1.8942989505039374,Synthetic,B
,,77.0,,42.00305763047896,4.480486645005004,3.0,4.832134502540139,Seam Top -3,,523.5805793527536,1.4863854854337701,,5.250592615294313,42.00305763047896,3234.2354375468803,80.78729673582743,9.206566906630721,2.9869910966700024,1.4934955483350012,0.39634732411706497,4.39181973455091,,6.260690942730517,3.7377424163592137,8.081547838212897,4.343805421853684,1.4997316666446927,Synthetic,B
,,80.0,,23.61926712917806,5.1176758311802315,3.0,3.605277319879506,Seam 5 Floor ,,394.1691459745373,2.060948270628625,,8.260636035955468,23.61926712917806,1889.5413703342447,81.10533405660625,9.067852014420017,3.4117838874534874,1.7058919437267437,0.723166202432064,4.3957487303100224,,5.976780121677022,3.1620627827340018,7.544089417407883,4.382026634673881,1.6327003967672062,Synthetic,B
,,150.0,,34.892225426678735,6.889262925705575,5.0,4.216744858724261,Seam 4Floor ,,503.5718470774107,1.5399148573973171,,3.5633317193609955,34.892225426678735,5233.83381400181,85.25053387797946,6.960676943363351,4.592841950470383,2.2964209752351916,0.4317271274927934,4.44559437864231,,6.221726397266419,3.55226403724822,8.562899331344475,5.0106352940962555,1.929964101901854,Synthetic,B
,,71.0,,46.124183180520006,6.547764798746712,3.0,4.596966220625098,Seam Top -3,,483.67458982593973,1.984115216935517,,8.363025978166009,46.124183180520006,3274.8170058169203,71.21786136586252,8.45200516047983,4.365176532497808,2.182588266248904,0.6851730802286825,4.265743648837442,,6.181412345527678,3.831337393380474,8.094017270421789,4.2626798770413155,1.879123739307674,Synthetic,B
,,50.0,,37.04218709930851,3.0557974790728393,3.0,4.763574288825178,Seam-3,,234.59199791915532,4.406923617595129,,27.865961792422453,37.04218709930851,1852.1093549654254,38.54471896032208,5.451046431154686,2.0371983193818926,1.0185991596909463,1.4831768536459151,3.651819098674944,,5.457847826171118,3.6120574549923488,7.524080460420494,3.912023005428146,1.1170405991714267,Synthetic,B
,,45.0,,53.36717372396696,5.488188378044693,4.0,3.3577848127962002,Seam 5floor ,,478.14930225964474,1.693110101671135,,7.349328803765906,53.36717372396696,2401.5228175785132,65.45252791441054,9.757086781054966,3.6587922520297953,1.8293961260148976,0.5265671345102086,4.181325115206836,,6.169923031544555,3.9771958326754357,7.783858322445756,3.8066624897703196,1.7025982152799413,Synthetic,B
,,110.0,,38.41554902367449,3.198022454715284,7.0,3.933956497240428,Seam 3 floor ,,415.74491977563275,2.4283032831250075,,11.952489677094412,38.41554902367449,4225.710392604194,67.07696882786891,6.395538037736577,2.1320149698101893,1.0660074849050947,0.8871927760740781,4.2058407485140625,,6.030071898577171,3.648462300126216,8.348942665918633,4.700480365792417,1.1625326358740675,Synthetic,B
,,66.0,,28.25805927988047,4.118565441664085,3.0,5.088377396651024,Seam-3,,211.1693613725443,6.2137195441925615,,24.26965907036589,28.25805927988047,1865.0319124721111,39.72461900141302,4.88976258146986,2.7457102944427234,1.3728551472213617,1.8267596770576724,3.68197112147466,,5.352660472049757,3.3413787011501945,7.531033443176621,4.189654742026425,1.4155049089570557,Synthetic,B
,,50.0,,40.118298654364295,5.999824561122885,3.0,3.657605976441254,Seam-3,,492.00442384435655,1.8882674193949225,,5.702737008542749,40.118298654364295,2005.9149327182147,77.67794975169541,10.985321003618344,3.99988304074859,1.999941520374295,0.6356596993217472,4.35257143011899,,6.198487708005454,3.6918325557729292,7.603855561201075,3.912023005428146,1.7917302289877108,Synthetic,B
,,94.0,,20.0,4.78792372563548,4.0,4.62978678074011,Seam 4 Floor ,,365.4419511431678,1.2506686222914265,,9.176113707988108,20.0,1880.0,81.71530445862801,8.428290116313484,3.1919491504236532,1.5959745752118266,0.22367830614049877,4.403241309397813,,5.901107446174808,2.995732273553991,7.539027055823994,4.543294782270004,1.5660968572504335,Synthetic,B
,,71.0,,34.92376999464165,5.47419878852096,3.0,3.9771498844516104,Seam 5 Floor ,,437.1325184989399,2.297627478390943,,8.654201026777805,34.92376999464165,2479.5876696195573,73.96947825420996,8.778562005826545,3.649465859013973,1.8247329295069865,0.8318770594063385,4.303652552096597,,6.080236395118814,3.553167686044434,7.815847563085749,4.2626798770413155,1.700045924997651,Synthetic,B
,,84.0,,25.6420380207059,5.3052471765982805,4.0,3.6175040256219364,Seam 5floor ,,545.9654285474996,0.8919550619643116,,5.925350324994544,25.6420380207059,2153.931193739296,107.81740465265862,11.763843287011717,3.5368314510655203,1.7684157255327602,-0.11433952663496649,4.680439098621386,,6.302555656061684,3.244233114880595,7.675049913723909,4.430816798843313,1.6686963641187444,Synthetic,B
,,52.0,,100.0,5.451835041712475,5.0,6.0,Seam Top -5,,466.0987689000713,3.145004617946606,,26.75114739847028,100.0,5200.0,46.60987689000713,6.4636269642301825,3.634556694474983,1.8172783472374916,1.1458153584968285,3.8418124691026185,,6.144397562096665,4.605170185988092,8.556413904569519,3.9512437185814275,1.69595225690415,Synthetic,B
,,93.0,,40.84225174754131,4.878755635992016,3.0,5.479238263802378,Seam Top -3,,518.5780333588657,1.7258706593623698,,5.216918068659799,40.84225174754131,3798.329412521342,81.14453528822206,8.414296338523467,3.252503757328011,1.6262518786640054,0.5457316532150899,4.396231950820916,,6.251090514627174,3.7097171276125174,8.242316620765774,4.532599493153256,1.5848901947243221,Synthetic,B
,,90.0,,52.551650079906224,4.437076360346791,3.0,4.451798756924299,Seam Top -3,,449.37218702245985,2.6672991469738774,,2.0,52.551650079906224,4729.64850719156,61.98876879643703,6.5341899582105185,2.9580509068978604,1.4790254534489302,0.9810664050041734,4.126953220191167,,6.107851468700414,3.961796497018495,8.46160616734876,4.499809670330265,1.489995682153302,Synthetic,B
,,96.0,,22.304817395332073,6.74558380396766,4.0,4.91911843978557,Seam 4 Floor ,,374.0267475231842,1.5568043569730572,,8.515394638553529,22.304817395332073,2141.262469951879,79.196014167248,8.082909348832716,4.497055869311773,2.2485279346558866,0.4426352311180005,4.371925971382865,,5.92432731229895,3.104802681832172,7.669150873300008,4.564348191467836,1.9088880395046344,Synthetic,B
,,41.0,,38.3175882298471,6.45067516158622,3.0,5.622249038010529,Seam-3,,183.3248986262672,7.030964525638046,,19.440306504819457,38.3175882298471,1571.0211174237309,29.61572511835877,4.625199202792973,4.300450107724147,2.1502250538620733,1.9503238977823143,3.3883054742631753,,5.2112599810069415,3.6459090134875334,7.359481080191841,3.713572066704308,1.8641848015444262,Synthetic,B
,,52.0,,54.93535717076218,4.474054273957489,3.0,5.066010461308778,Seam Top -3,,461.315863728369,2.898721956878929,,4.6822692389553335,54.93535717076218,2856.6385728796336,62.24040545551387,8.63119127982784,2.9827028493049927,1.4913514246524964,1.0642699353291414,4.131004394236994,,6.13408297915169,4.0061571698293905,7.9574008884108185,3.9512437185814275,1.4982949939638461,Synthetic,B
,,165.0,,44.32644815366709,5.654209728668299,5.0,4.180721018473663,Seam 4Floor ,,490.64848104858544,2.3332093565010186,,3.3933602017599664,44.32644815366709,7313.8639453550695,73.69516442999719,5.737160769856263,3.7694731524455323,1.8847365762227661,0.8472447260474647,4.299937185509479,,6.1957279468535305,3.791581522688102,8.897526996588683,5.105945473900581,1.7324003524405838,Synthetic,B
,,113.0,,48.3643601625182,3.8693433541728814,7.0,4.169173333460796,Seam 3 floor ,,481.4425356587851,2.6898487112107086,,2.0,48.3643601625182,5465.172698364557,69.22799193689727,6.512421669133067,2.579562236115254,1.289781118057627,0.9894849508465429,4.237405288591048,,6.176786879689868,3.878763182197642,8.606151000909984,4.727387818712341,1.3530848167207823,Synthetic,B
,,144.0,,33.91796539685046,6.43284541079411,5.0,3.0,Seam 4Floor ,,513.9012150463229,2.0830766999274144,,3.5369160623671747,33.91796539685046,4884.187017146467,88.23984734962906,7.353320612469088,4.288563607196073,2.1442818035980364,0.733845983457583,4.480058644998477,,6.242031058358734,3.523944826720513,8.493758126296514,4.969813299576001,1.8614169614847689,Synthetic,B
,,98.0,,33.028532481466286,5.877212576835315,4.0,4.4065652015748,Seam 4 Floor ,,496.5403507181995,1.8563536370908105,,9.405685171796813,33.028532481466286,3236.796183183696,86.3992371283243,8.727640923254665,3.91814171789021,1.959070858945105,0.6186141534397493,4.458978846237746,,6.2076647505116735,3.497371808547854,8.082339287218426,4.584967478670572,1.7710825979539524,Synthetic,B
,,121.0,,43.66595523428241,4.609805928842077,5.0,3.880543579007986,Seam 4Floor ,,450.6062210919555,2.209596650553576,,4.580195581071075,43.66595523428241,5283.580583348171,68.1907866841275,6.1991624258297735,3.0732039525613843,1.5366019762806922,0.7928099878107605,4.222309463115487,,6.110593834143308,3.7765687420556424,8.572359287652384,4.795790545596741,1.5281857582573577,Synthetic,B
,,89.0,,44.53826139519233,5.917299133249542,3.0,5.715077818279939,Seam Top -3,,505.67722139846205,2.246440445602866,,3.0914408455565736,44.53826139519233,3963.9052641721173,75.7716528823446,8.031779141986307,3.944866088833028,1.972433044416514,0.8093469393181789,4.327724250174725,,6.225898563366599,3.796348626383746,8.284984996115885,4.48863636973214,1.7778801173008565,Synthetic,B
,,90.0,,48.65650912433313,3.5516301171239197,3.0,4.166863931780936,Seam 5 Floor ,,446.1313269299815,2.690819381861915,,6.480427582425283,48.65650912433313,4379.085821189981,63.957612954663674,6.741724354807623,2.367753411415946,1.183876705707973,0.989845750154341,4.158220566360363,,6.100613363676658,3.884785594632589,8.384595264962854,4.499809670330265,1.2674066860150441,Synthetic,B
,,30.0,,33.06868471663835,5.416774532459863,3.0,4.851194518941653,Seam-3,,427.5013746278784,2.1926496576925345,,8.889569045491672,33.06868471663835,992.0605414991505,74.34111230255016,13.572768052710513,3.6111830216399086,1.8055915108199543,0.7851107018594259,4.308664127126692,,6.057957503875454,3.4985867534975257,6.89978413515968,3.4011973816621555,1.6895005335942597,Synthetic,B
,,92.0,,42.61568290807841,7.216271389847602,4.0,4.954937629504494,Seam Top -5,,407.5987038690968,2.663008053908508,,13.23276439226563,42.61568290807841,3920.642827543214,62.4378684179953,6.5095977740755115,4.810847593231735,2.4054237966158674,0.9794563312014267,4.134171956979877,,6.010283121434527,3.752222328909299,8.27401090595834,4.5217885770490405,1.976338391510921,Synthetic,B
,,83.0,,51.80924609797829,4.604175243386493,3.0,5.511692790813701,Seam Top -3,,402.4826453265129,2.5810114310283847,,2.0,51.80924609797829,4300.167426132198,55.91695613825399,6.137683311391422,3.0694501622576618,1.5347250811288309,0.9481813496411925,4.023867664009399,,5.997651978727834,3.947568629436871,8.366409237233468,4.418840607796598,1.5269635534251025,Synthetic,B
,,117.0,,46.72031596917781,3.764588102565155,7.0,3.907707668377342,Seam 3 floor ,,538.9622420995232,1.5605507745576652,,2.2367865030424743,46.72031596917781,5466.276968393804,78.85068225374336,7.289748153107439,2.509725401710103,1.2548627008550515,0.4450388195641011,4.367555965923844,,6.28964551669185,3.8441791015360107,8.606353036333768,4.762173934797756,1.3256384535579313,Synthetic,B
,,111.0,,20.0,3.0775704017176357,5.0,3.6509022334541954,Seam 4Floor ,,425.91947700586104,1.4116198604058077,,8.62119574749322,20.0,2220.0,95.23849035262639,9.039637462159257,2.0517136011450905,1.0258568005725452,0.3447378821488849,4.55638417051263,,6.054250307289626,2.995732273553991,7.705262474866325,4.709530201312334,1.1241404550837448,Synthetic,B
,,113.0,,52.16311350837882,4.5943395075811955,3.0,4.862148903539567,Seam Top -3,,455.4321255040688,2.6148334140061804,,5.39355002912602,52.16311350837882,5894.431826446807,63.058249279804265,5.932021102124681,3.0628930050541303,1.5314465025270652,0.9612003914747665,4.144058890962798,,6.12124669462876,3.954375607331924,8.681763426044265,4.727387818712341,1.5248250039265936,Synthetic,B
,,62.0,,28.747544502055547,3.165238758471162,3.0,4.470348071911341,Seam 5 Floor ,,439.2003809505135,1.5782224361554351,,4.60927533220939,28.747544502055547,1782.3477591274439,81.9147915929857,10.403188935503321,2.1101591723141078,1.0550795861570539,0.4562991732979018,4.4056795800827695,,6.0849557575686095,3.3585523549716805,7.485686740016772,4.127134385045092,1.1522284898665944,Synthetic,B
,,96.0,,42.84520069859678,2.9373480388279596,7.0,4.248082452798968,Seam 3 floor ,,544.2080960483204,1.8517425243228405,,2.0,42.84520069859678,4113.13926706529,83.14074420476776,8.485516672372441,1.9582320258853063,0.9791160129426532,0.6161271008154066,4.4205348850084825,,6.2993317032107745,3.757593636404586,8.321941827872422,4.564348191467836,1.0775071466693367,Synthetic,B
,,79.0,,37.52832398560722,5.061978974989784,3.0,5.022133986674557,Seam Top -3,,435.47782291745153,2.878462531327621,,4.924687335243486,37.52832398560722,2964.7375948629706,71.08638976530634,7.997843704545769,3.3746526499931893,1.6873263249965946,1.057256308313772,4.26389589464996,,6.076443871729452,3.625095954158984,7.994543806626004,4.3694478524670215,1.6217575086156466,Synthetic,B
,,97.0,,20.715093292596706,7.210878379722223,4.0,4.595769649722415,Seam 4 Floor ,,498.87202210075253,0.84908666517619,,10.556085428542143,20.715093292596706,2009.3640493818805,109.6088702908419,11.12909461144346,4.807252253148148,2.403626126574074,-0.16359401875661023,4.696918304549593,,6.212349594121822,3.0308625791444572,7.60557355764784,4.574710978503383,1.9755907718545491,Synthetic,B
,,142.0,,41.85293683700542,5.509311349985373,5.0,3.720128763202259,Seam 4Floor ,,559.9832522109,1.791856360506354,,6.346562222291281,41.85293683700542,5943.11703085477,86.55896790994352,7.263867226342593,3.672874233323582,1.836437116661791,0.5832521553726411,4.460825891620704,,6.327906876515728,3.734161969790048,8.68998902739131,4.955827057601261,1.7064396335001062,Synthetic,B
,,67.0,,49.1203413862095,5.485794157641154,4.0,3.9030252997786734,Seam 5floor ,,449.42324491328003,2.468386570161293,,7.8342535870797985,49.1203413862095,3291.0628728760366,64.12462565995213,7.834069886432424,3.657196105094102,1.828598052547051,0.9035647267439673,4.160828465812329,,6.107965082742187,3.894273233859717,8.098965853250682,4.204692619390966,1.702161870419041,Synthetic,B
,,51.0,,40.725265958063126,4.361216856336588,3.0,4.668347839112742,Seam-3,,341.3148097432539,3.4481134757332303,,23.81094602526901,40.725265958063126,2076.9885638612195,53.48391233178807,7.48924572541029,2.907477904224392,1.453738952112196,1.2378272628553892,3.9793809046026962,,5.832805247128454,3.7068486850515145,7.63867431777584,3.9318256327243257,1.472751113911085,Synthetic,B
,,161.0,,38.37103848878466,5.1133940305472105,5.0,3.852610357850128,Seam 4Floor ,,481.38008056683776,1.7748655799469566,,5.002985229134006,38.37103848878466,6177.737196694331,77.71168730686153,6.1245389452936605,3.40892935369814,1.70446467684907,0.5737246904523993,4.353005661852005,,6.1766571463600055,3.647302969016002,8.728707334000466,5.081404364984462,1.6318633775813585,Synthetic,B
,,50.0,,30.24927870202689,3.6710054698348626,3.0,5.673089131813312,Seam-3,,181.206462901405,6.1893396459279275,,24.684124945902298,30.24927870202689,1512.4639351013445,32.9470224244234,4.659412595243006,2.4473369798899083,1.2236684899449541,1.8228284002186173,3.4949008903833807,,5.199637060199115,3.4094723396314697,7.321495345059616,3.912023005428146,1.300465594525808,Synthetic,B
